review,rating,compound,label
every time pair device not good productread more,1,-0.3412,Negative
i big fan headphonesread more,4,0.3182,Positive
cant bear pain ears 15 minutes use feels like pressing ears aching muchread more,2,0.2505,Positive
product goodread more,4,0.0,Positive
best productbuy itlooks amazingthanks read more,5,0.6369,Positive
awesome headphone sound quality overall betterread more,5,0.6249,Positive
amazing one you get engrossed sound speaker much nothing else heard the design build body also good soft cushions package contains 1 wired cable 1 charging cable headphones go itread more,5,0.8074,Positive
nyc productread more,5,0.0,Positive
very deep bass can feel vibrations earsbut seems like overkilled higher frequenciesif you are a looking for an headphone with high quality audio output this is not an option for youif you like more punchy bass and doesnt bother about quality this headphone is perfect for youmain drawbackfeels to tight on the head putting so much of pressure on the ears cant wear it more than an half an hour it hurts a lotcomfortability 3 starsdesign 4 stars so gread more,4,0.6337,Positive
microphone not goodvoice not clearcuts betweenread more,2,0.0,Positive
goodread more,4,0.0,Positive
its good music not recommended receiving callsread more,4,0.32,Positive
awesome sound satisfied read more,5,0.7845,Positive
not goodread more,1,0.0,Positive
i reviewing 4 months use i gifted sister great battery life product worth money go read more,5,0.7184,Positive
this great product shound impressiveread more,5,0.6249,Positive
nice productread more,5,0.4215,Positive
nice productread more,4,0.4215,Positive
good productsread more,5,0.4404,Positive
good product niceread more,4,0.4404,Positive
very good product great sound prize range battery life goodread more,4,0.8969,Positive
not soft cant wear longer 15minsrough cushion ears overall good performance poor build quality better buy bullets though rs 500 higherread more,1,0.4019,Positive
price bestread more,5,0.0,Positive
nice product for listings musicread more,4,0.4215,Positive
its really good happy productread more,4,0.8004,Positive
its quality product light weight amazing sound quality i fully satisfied purchaseread more,5,0.7841,Positive
nice headphone not comfortableread more,3,0.4215,Positive
pain ear 20 min tight gripread more,3,-0.5106,Negative
really happy productread more,4,0.6115,Positive
great productread more,4,0.6249,Positive
bluetooth range issue otherwise working fineread more,5,0.0,Positive
this best productread more,5,0.6369,Positive
most loved prodectread more,5,0.6361,Positive
looks like flaws design ears paining use device stopped working monthread more,2,-0.2732,Negative
very nice productread more,5,0.4754,Positive
nice bt tight earread more,3,0.4215,Positive
nice productread more,3,0.4215,Positive
osmread more,3,0.0,Positive
headphone quite amazingbut main problem headphone earbuds quite short ears not fit face long shaped like mineanother problem comfort not comfortable hurt sometime green colour another type cousin really something hurtread more,4,-0.4019,Negative
very good productbatery well mini 5 hrsread more,5,0.6764,Positive
wonderful brand money wortgread more,5,0.5719,Positive
one word superb every segmentread more,5,0.6249,Positive
poorread more,1,0.0,Positive
superread more,5,0.0,Positive
superread more,5,0.0,Positive
goodread more,5,0.0,Positive
best quality headphones value moneyread more,5,0.765,Positive
sounds good bass not perfectread more,3,0.4404,Positive
good product design red one buetifulread more,5,0.4404,Positive
everything well organised headset the performance good looks i would like suggest headset everyone its cost worthy product very much satisfied read more,5,0.9096,Positive
good utility stuff this product not compatible wondows 8 works well windows 10 mic not work wired using provided 35mm cable all job far battery backup remarkableread more,4,0.6124,Positive
good oneread more,5,0.4404,Positive
superbread more,5,0.0,Positive
there no adjustments head would awesome adjustable strapread more,3,0.4404,Positive
i bought 1rupeewithout big billion dayssound quality superb also leight weight easy hold earvery nice headphoneread more,5,0.8689,Positive
good product costread more,4,0.4404,Positive
sound quality goodread more,5,0.0,Positive
good music note good gamingread more,5,0.7003,Positive
performance superb but comfort zero it squeezes ears like anything not fit answering phone calls low battery warning incoming call sounds make u def that volume high peak cannot controlledread more,4,0.1618,Positive
this headphones not good u using long timeears become sweaty sometime using headphonesread more,3,-0.3412,Negative
value moneyread more,5,0.34,Positive
its cool i liked much i no words say fabilious headset set good bass best battery life backup want buy buy without tension connencts 5 seconds nd good sound quality bass good flipkartread more,5,0.9521,Positive
superb producti love itread more,5,0.8519,Positive
built quality bad only sound bass good built tooo badread more,1,-0.1531,Negative
value money headphonegood sound bass qualitynice buildbattery life impressivelooks coolread more,5,0.34,Positive
the headphones good the bass design also good problem sometimes voice cracks headphones bit small worn continusly long time ears start painread more,3,0.2263,Positive
best sound quality i like phone call voice bestread more,4,0.7717,Positive
osm headset value money go itread more,5,0.34,Positive
overall wont disappoint u nice buyread more,4,-0.0191,Negative
good productread more,5,0.4404,Positive
niceread more,5,0.0,Positive
good qualityread more,4,0.4404,Positive
the call quality pathetic bluetoothif looking music go thisboth headsets phone together bluetooth working even 2 metres distance wont work overall fully disappointed i never expected product like boatread more,2,-0.8482,Negative
its sound quality awesomeread more,5,0.0,Positive
poor qualityread more,2,-0.4767,Negative
nice headset price worthy buy i love lotread more,5,0.872,Positive
very good productread more,4,0.4927,Positive
excellentread more,5,0.0,Positive
good product i recommendread more,4,0.4404,Positive
very worst bad not respond dayread more,1,-0.847,Negative
over good product i using black clourthis gift sister read more,5,0.7003,Positive
getting heated difficult use long timeread more,3,-0.3612,Negative
the product price range amazing earbud hard overall product good read more,3,0.743,Positive
voice call not goodread more,3,0.0,Positive
must buy guys osmread more,5,0.0,Positive
very goodread more,5,0.0,Positive
niceread more,4,0.0,Positive
loads bass bass lover buy thisheadphones balanced sound not bassread more,3,0.5859,Positive
perfectread more,4,0.0,Positive
must buy guys osmread more,5,0.0,Positive
very goodread more,5,0.0,Positive
niceread more,4,0.0,Positive
loads bass bass lover buy thisheadphones balanced sound not bassread more,3,0.5859,Positive
perfectread more,4,0.0,Positive
it really good product also much better battery backupread more,5,0.7264,Positive
love itread more,5,0.6369,Positive
goodread more,4,0.0,Positive
awsm productmust buyworth read more,5,0.0,Positive
its toooooooo good read more,5,0.4404,Positive
the bestread more,5,0.0,Positive
best headphone rangeread more,5,0.6369,Positive
nice productsread more,5,0.4215,Positive
nice oneread more,4,0.4215,Positive
goodread more,5,0.0,Positive
amazing product sound quality bestread more,5,0.5859,Positive
ear heatread more,1,0.0,Positive
superbread more,5,0.0,Positive
super product value moneyread more,5,0.743,Positive
its really impressiveread more,5,0.0,Positive
amazing product sound quality bestread more,5,0.5859,Positive
ear heatread more,1,0.0,Positive
superbread more,5,0.0,Positive
super product value moneyread more,5,0.743,Positive
its really impressiveread more,5,0.0,Positive
bought returning site says bluetooth 41 manual received product mentioned v21 range 5 feet voice starts break worst bluetooth product liferead more,1,-0.6249,Negative
osm producread more,5,0.0,Positive
awesome productread more,5,0.6249,Positive
i love headphone range fantastic thank flipkart bass superb want buy product i tell thank flipkart th boat rockrz best headphone range useful online classread more,5,0.9758,Positive
best soundread more,4,0.6369,Positive
very much impressive priceread more,5,0.5542,Positive
cool stuffread more,5,0.3182,Positive
aux cable worstread more,1,0.0,Positive
the best ans favouriteread more,5,0.6369,Positive
very happy nice productread more,5,0.7947,Positive
its best priceread more,4,0.6369,Positive
sound quality awesome 78 months headphone becomes fragile breaks pieces also warranty not include physical damageread more,1,0.6249,Positive
allmost goodread more,4,0.0,Positive
goodread more,5,0.0,Positive
power backup good calling voice issues r r unable talk headphones enjoying musicread more,4,0.743,Positive
comfortable use sound quality goodread more,5,0.5106,Positive
boat best quality productread more,5,0.6369,Positive
everything good little bit tight earsread more,4,0.4404,Positive
suparread more,5,0.0,Positive
go itread more,4,0.0,Positive
this best headphone hd sound quality noise cancellationread more,5,0.6369,Positive
amazing productgo for itread more,5,0.5859,Positive
sound good range probably need improve mic quality also need improveread more,5,0.7003,Positive
it good product it battery life good sound quality awesome headphone get wire without wire use wireless get cable charging at last point view good product buy itread more,5,0.9153,Positive
i got ear problem used headsetread more,1,-0.4019,Negative
awesome sound awesome bass loved read more,4,0.9201,Positive
great product bluetooth connectivity goodread more,4,0.6249,Positive
worth able productread more,5,0.2263,Positive
nice nice read more,5,0.6808,Positive
the product good for price segment and good battery backup price range good read more,4,0.8271,Positive
good qualityread more,5,0.4404,Positive
very good go itread more,5,0.4927,Positive
nice productread more,5,0.4215,Positive
i didnt thought would best headphonesbut wow it sounds really goodi writing revies 4 monthsit best u buyread more,5,0.684,Positive
best choiceread more,5,0.6369,Positive
battery gdread more,5,0.0,Positive
nice i like itread more,5,0.6486,Positive
good buyread more,5,0.4404,Positive
sound quality strongread more,5,0.0,Positive
thanks god providing head phone one rupeegreat flipcart delivering feelingsread more,5,0.6124,Positive
excellentread more,5,0.0,Positive
vry amazingread more,5,0.0,Positive
this awesome product sound quality battery100 charger nice 8 hour overcharge tq boatread more,5,0.7845,Positive
hard keep ear least 30 minutes not comfortable keepingonger timeread more,3,-0.477,Negative
unbelievableread more,5,0.0,Positive
awesome read more,5,0.6249,Positive
good product i love thisread more,5,0.7964,Positive
good productread more,5,0.4404,Positive
not good calling microphone badread more,2,-0.3412,Negative
everything fine its tight starts hurting whileread more,3,-0.2263,Negative
superb indian product go itread more,5,0.6249,Positive
very good range 10mread more,5,0.4927,Positive
go itread more,5,0.0,Positive
okread more,5,0.0,Positive
very light weight not bother every day using bubut following period around 12 days delivery youmay get pain ear weel stretched pain go vain love use want give advice gamers like stereo effect sone low gaming headphone worth gain better brand cost levelread more,5,0.6943,Positive
sound awesome not comfortable so hard head earread more,3,0.136,Positive
good productread more,4,0.4404,Positive
the frame not strong enoughread more,2,-0.4023,Negative
nice prolong use catch irritation earsread more,3,-0.128,Negative
super choiceread more,4,0.5994,Positive
suberread more,5,0.0,Positive
honest reviewi bought 1399 loved looks premium easy carry since foldable i love quality of sound produces but hurts ears tight initially might get elastic time the bass music quality excellent feel best 15k rupeesfor initial impression check youtube chanel techtalksread more,4,0.9531,Positive
good productread more,5,0.4404,Positive
best product length not enough product not extenderread more,3,0.6369,Positive
like much thank u muchread more,5,0.6124,Positive
microphone not goodread more,3,0.0,Positive
i writing review using 1 weekit awesome bass good i love productread more,5,0.9042,Positive
very nice sound nice good read more,5,0.8425,Positive
using two weeks working well till nowread more,4,0.2732,Positive
nice product good price comparisonread more,5,0.6908,Positive
osm productread more,5,0.0,Positive
very niceread more,5,0.0,Positive
bakwas haiplease dont byread more,1,0.0,Positive
awesome sound clarity bass but painful wear specs ear starts pain long use snug fit battery backup great connectivity awesomemicrophone quality not goodno noice cancellationpoor voice pickup microphoneread more,4,0.6124,Positive
sound quality not goodi trying replace each time flipkart rejecting order its waste nowread more,1,-0.7003,Negative
excellentread more,4,0.0,Positive
it good product bass not high build quality not goodif ur budget high i dont recommend u buy thisread more,4,0.1999,Positive
call voice cracks otherwise best listening songs good bass overall good product would like say 3 star product 5read more,3,0.91,Positive
amazing product must buyread more,5,0.5859,Positive
excellent product recommendedread more,5,0.5719,Positive
better headset good sound quality well bass suits personality easy carryread more,4,0.8689,Positive
sound base quality excellent loved designread more,5,0.8225,Positive
very good productread more,5,0.4927,Positive
after awesomeread more,4,0.0,Positive
very bad designread more,2,-0.5849,Negative
good product i like muchread more,5,0.6597,Positive
good decent product thank flipkart team timely deliveryread more,4,0.6597,Positive
i like itread more,5,0.3612,Positive
sound quality good sometimes bluetooth doesnt give mic clarity person side call i used laptop also sometime ears start little paining since headphone puts pressure ear spans overall fineread more,4,-0.4525,Negative
little beep continue running playing contentread more,3,0.2023,Positive
very good purchase price best bluetooth available low budget categoryread more,5,0.7425,Positive
not comfortable headread more,2,-0.4023,Negative
good sound qualityand value mannyread more,5,0.6486,Positive
nice productread more,4,0.4215,Positive
one best productread more,5,0.6369,Positive
the headphone best sometime disconnected otherwise best headphone gamingread more,5,0.8555,Positive
excellent purchased recommended allread more,4,0.6705,Positive
nice peoductread more,5,0.4215,Positive
good product priceread more,5,0.4404,Positive
mindblowing reception i bought son order hands free line classes also no noise technology plus i use lazy moments well good product beyond doubtread more,5,0.5574,Positive
amazing productread more,5,0.5859,Positive
good moneyread more,4,0.4404,Positive
quality strip not good strip got brokenread more,3,-0.3412,Negative
super bass sound super qualityread more,4,0.8316,Positive
its good product not best still not bad well the bluetooth version written inside package delivered v21 battery backup fair body complete plastic feels little delicate bass not expected youd rather use equalizer dimension outer body speaker unit 7cm diameter cables work goodread more,4,0.4166,Positive
35mm pins not good quality when connect wire headset mobile diaturbance audio first time connected bluetooth mobile break voice from second third time onwards good otherwise thought return product i purchased 2nos headsets issue the range less hardly 5 feet disappointingread more,3,0.1265,Positive
must buyread more,5,0.0,Positive
all good issues comfortread more,4,0.4404,Positive
sound crystal clear nd bads quality best like jblone must buyread more,5,0.8519,Positive
its mic sine problem times not work zoomread more,3,-0.4019,Negative
such a nice product is made by boat good sound quality buy it quicklyread more,5,0.6908,Positive
the superbread more,5,0.0,Positive
nice one continous usage period time feels uncomfortable hard hear sound quality awesome nice product buyread more,4,0.7717,Positive
really fantastic productexcellent battery backup much 10hoursbuild quality excellentsound also superbvery light weightread more,5,0.5984,Positive
best priceread more,5,0.6369,Positive
very good product nice sound excellent bassread more,4,0.8737,Positive
best quality headphone good battery backup read more,5,0.7964,Positive
very goodread more,4,0.0,Positive
writing review using months the product really good sides according budget drawbacks sometimes causes nuisancepros 1 sound quality really good during calls audio comes good clarity2 bass standard makes really groove along playlist3 takes 23 hours charging full and moderate use battery lay 68 hours4 even dont charge aux cable plug voila yourread more,3,0.8514,Positive
good works perfectlyfacing outer ear pain using long time battery backup good still er use via aux battery perfect day use value moneyread more,5,0.8225,Positive
very goodread more,5,0.0,Positive
everything good cant small big size fixed sizeread more,5,0.4404,Positive
not product durationread more,2,0.0,Positive
pathetic service headphones not working properly 10 times get fine 9 times whatever charge play keep still doesnt work allread more,5,-0.128,Negative
good product excellent sound good bass read more,3,0.8591,Positive
very goodread more,5,0.0,Positive
everything good cant small big size fixed sizeread more,5,0.4404,Positive
not product durationread more,2,0.0,Positive
pathetic service headphones not working properly 10 times get fine 9 times whatever charge play keep still doesnt work allread more,5,-0.128,Negative
good product excellent sound good bass read more,3,0.8591,Positive
good days return policy realise not good one day day loose hopes not good much thanksread more,3,-0.1058,Negative
it good productbut doesnt support bluetooth long distanceread more,5,0.1635,Positive
the bluetooth connectivity poor it always disconnect else sound distort bitread more,5,-0.6597,Negative
read more,5,0.0,Positive
worst product mic stopped workingread more,1,-0.7184,Negative
goodread more,4,0.0,Positive
i soooo happy product must buyread more,5,0.5719,Positive
product good strong must buy itread more,5,0.7351,Positive
really good productread more,5,0.4927,Positive
product awesome really enjoyed hearing favoritesgood backup excellent base having issues hearing vedios like streams low volume probably due wireless condition abov 50 no breaks wonderful experienceread more,4,0.8222,Positive
sound quality good microphone not working expected call low sounds feedback apposite sides i need disconnect bluetooth every time receive callsread more,3,0.2023,Positive
overall products good however mic problem always great lots distribution talking othersread more,3,0.6486,Positive
nice productread more,4,0.4215,Positive
goodread more,4,0.0,Positive
best productworth moneyread more,5,0.6369,Positive
extreme sound qualityif use bass equaliserbass qulaity highboat 400 beastread more,5,0.0,Positive
the headphones excellent expectedthe sound quality nice bass also good although satisfied productread more,5,0.9042,Positive
coolread more,4,0.0,Positive
very bad product within 5 days mic work i disappointed tobuythisproduct i never suggest anyone buying productread more,1,-0.7841,Negative
too goodread more,5,0.0,Positive
superb productread more,5,0.6249,Positive
nice productread more,5,0.4215,Positive
everything best thi headphonesread more,5,0.6369,Positive
loved much read more,5,0.5994,Positive
awesomeread more,5,0.0,Positive
the product really osm dont skip image enjoy music read more,5,-0.3875,Negative
this headphones not comfortable long use 30min ear start painning much im using months headphones not goodread more,1,-0.4023,Negative
awesome good musicread more,4,0.7906,Positive
good productread more,5,0.4404,Positive
nice productread more,3,0.4215,Positive
very good product osmread more,5,0.4927,Positive
nice productread more,5,0.4215,Positive
after using half hour hurts badly ears call thae voice broken not clear caller its not soft ears not good call overall u buy product long time think twice not waste money buy another wired bluetooth headset ear read more,3,-0.89,Negative
should go product read more,5,0.0,Positive
goodread more,5,0.0,Positive
ordered online classes daughter very comfortable liked color sound qualityread more,5,0.7698,Positive
it stopped working 2 monthsread more,1,-0.2263,Negative
there no mute button battery not long lastread more,3,-0.296,Negative
nice boat rockerzread more,5,0.4215,Positive
no need tell youboat sound bass always superbmust buy itread more,1,-0.296,Negative
good enjoyread more,5,0.4404,Positive
the product good but using sometime ears started paining horriblythis drawback device else goodread more,3,-0.3818,Negative
very gud product thanks flipkartread more,5,0.4877,Positive
good productread more,5,0.4404,Positive
goodread more,5,0.0,Positive
most quality productread more,5,0.0,Positive
the grip tight cant wear 30 min ears start paining much sound quality good enoughread more,2,0.0516,Positive
microphone not goodotherwise good productread more,4,-0.3412,Negative
osminsta thekamalchauhanread more,5,0.0,Positive
super priceread more,5,0.5994,Positive
everything good bt not comfortable wear 20min u feel headachemaybe u nt feel bt feelread more,3,0.0511,Positive
super nice bass sound qualityread more,5,0.7717,Positive
must buy productread more,5,0.0,Positive
nice headset i happyread more,5,0.4215,Positive
goodread more,5,0.0,Positive
product awesome comfort level poorread more,5,0.765,Positive
niceread more,5,0.0,Positive
it good product sound quality build quality not good u cant put ur ears least 1hour but sound quality 45connection 55design build quality 15read more,3,0.0636,Positive
thank youread more,5,0.3612,Positive
very nice productread more,5,0.4754,Positive
next day delivery awesome product thanks flipkartread more,5,0.7906,Positive
this product design tooo pooor tat not comfortable wearing hour really pains discomfortthe mic quality tooo pooor look good not really comfortableread more,1,-0.4395,Negative
the product fabulous fantastic mindblowing you go ahead i got 1 day delivery good but itchingread more,5,0.6652,Positive
osm productbuild quality little bit unsatisfiedsound quality bass amazingand rest quite goodread more,5,0.0,Positive
very good product read more,5,0.4927,Positive
good sound good bassread more,5,0.7003,Positive
one best headphones everread more,5,0.6369,Positive
if buy price 999 great dealread more,4,0.6249,Positive
super musics 8d also thing sound cant ear playing free fire gameread more,5,0.4777,Positive
sound quality good battery backup poorread more,4,0.4404,Positive
good product read more,5,0.4404,Positive
rockerz 400 blutooth headset best choice price battery supports not mark otherwise best no doubtread more,5,0.2805,Positive
buy wantbass i got 999 sale seemed pretty good i used variety earphones headphones believe sound quality decent less average price really good there lot bass im not bass lover bass lover surely love vocals muddy due heavy bass trebles moderate i used past 1 year working absolutely fine mic noread more,4,0.9596,Positive
good product i like very good sound quality battery backup nice everything goodread more,4,0.8858,Positive
aux cable not workingread more,3,0.0,Positive
good product read more,5,0.4404,Positive
rockerz 400 blutooth headset best choice price battery supports not mark otherwise best no doubtread more,5,0.2805,Positive
buy wantbass i got 999 sale seemed pretty good i used variety earphones headphones believe sound quality decent less average price really good there lot bass im not bass lover bass lover surely love vocals muddy due heavy bass trebles moderate i used past 1 year working absolutely fine mic noread more,4,0.9596,Positive
good product i like very good sound quality battery backup nice everything goodread more,4,0.8858,Positive
aux cable not workingread more,3,0.0,Positive
nice productbeautiful designany one buy without thinking muchjust grab guysread more,5,0.4215,Positive
niceread more,4,0.0,Positive
connectivity problemread more,5,0.0,Positive
awesome product must buy battery life given detailsi like product muchvalue moneyread more,5,0.765,Positive
seriously good optionread more,5,0.296,Positive
mind blowingread more,5,0.0,Positive
excellent producti definitely reccomend itread more,5,0.7506,Positive
sound good feel bass musicread more,5,0.4404,Positive
nice productsread more,5,0.4215,Positive
superbread more,5,0.0,Positive
niceread more,5,0.0,Positive
niceread more,4,0.0,Positive
niceread more,5,0.0,Positive
nice productread more,4,0.4215,Positive
superb producti really enjoyed listing songs itread more,4,0.8268,Positive
niceread more,5,0.0,Positive
niceread more,4,0.0,Positive
niceread more,5,0.0,Positive
nice productread more,4,0.4215,Positive
superb producti really enjoyed listing songs itread more,4,0.8268,Positive
sound quality awesome bass effect also goodread more,4,0.6249,Positive
awesome headphones design attractive sound quite goodbut not much comfortable if use 1hr hurts ears read more,5,0.2955,Positive
excellent producti happy itread more,3,0.8126,Positive
after 78 month bluetooth battery not chargingread more,1,0.0,Positive
the design tight even son wear the purpose buying not servedread more,2,0.0,Positive
sound quality n bass quality poor battery back not goodread more,2,-0.4767,Negative
super bassread more,5,0.5994,Positive
goodread more,5,0.0,Positive
very bad quality waste money read more,1,-0.7818,Negative
mic catches ambient air noise creates disturbance phone callread more,1,-0.128,Negative
best thats best pubgread more,5,0.8555,Positive
nice bassread more,4,0.4215,Positive
good product good sound quality bass feels premium handread more,5,0.7003,Positive
awesome sound must buyread more,5,0.6249,Positive
im giving review 1 year 6 month and i really happy boat still headset gives 6 hr battery standby but one thing need improve not comfortable long time use read more,5,0.5413,Positive
little bit okread more,3,0.0,Positive
good looking not proper connected bluetoothread more,1,0.4404,Positive
auesome productread more,5,0.0,Positive
goodread more,4,0.0,Positive
great sound fitting comfortableread more,5,0.6249,Positive
not good comfortbtw good productread more,4,-0.5875,Negative
bass nd sound good read more,5,0.4404,Positive
thanks flipcart good products delevery boy goodread more,5,0.7003,Positive
goodread more,4,0.0,Positive
first two months working goodafter one side headphone stopped workingread more,2,-0.2263,Negative
super productread more,5,0.5994,Positive
what good productread more,5,0.4404,Positive
quality poorread more,1,0.0,Positive
if use hour feels like headache ear pain and mic also not good enough callread more,2,-0.4949,Negative
best classbest segmentread more,5,0.6369,Positive
good products mic problemsread more,5,0.4404,Positive
overall product great just faced connectivity issue rarelyread more,4,0.6249,Positive
not bad bluethooth ranging low read more,4,0.1901,Positive
just perfect music lovers read more,5,0.7964,Positive
sound quality everything goodbut mic not working properlyread more,5,0.0,Positive
i give 5 but problem ever i put give lots pain earsits hurting changes problem plsz tell meother wise good good read more,5,-0.5023,Negative
tight earssize smallread more,1,0.0,Positive
bass amazing sound not cristal clear loud soundprice 999rs amazing saleread more,5,0.7518,Positive
excellentread more,5,0.0,Positive
greatnice productread more,5,0.0,Positive
dont buy the headset stopped charging 2 months onlyread more,1,-0.2263,Negative
this product goodread more,4,0.0,Positive
good headphones happy purchase i recommend taking blue green headphones breathable made fabricread more,5,0.8442,Positive
i happyread more,5,0.0,Positive
excellent product low cost sound bass good wireless option means totally product look awesomeread more,5,0.6705,Positive
must busyread more,5,0.0,Positive
awesome sound qualityread more,5,0.6249,Positive
excellentread more,4,0.0,Positive
very good bass excellentread more,5,0.4927,Positive
pure qualityread more,1,0.0,Positive
the headphone niceits bass also nice sound alsobut heavy wear person cant wear continuosly 1 hourthanks reading rewiewread more,4,0.4215,Positive
it goodread more,5,0.0,Positive
this nyc products quality bestread more,4,0.0,Positive
i love productread more,5,0.6369,Positive
very good productread more,5,0.4927,Positive
sounds coming whatever listening heard clearly outside worldbut sound quality look feels awesomeread more,4,0.4019,Positive
best phone boatread more,5,0.6369,Positive
goood superimbread more,5,0.0,Positive
headset niceread more,5,0.0,Positive
very good read more,5,0.4927,Positive
amazing product range must buyread more,4,0.5859,Positive
good product priceread more,5,0.4404,Positive
the mic quality badread more,2,0.0,Positive
very good product price rangei using three months not noticeable degradationread more,5,0.4927,Positive
amazing product i disappointed ptron airpods brought flipkart im soo happy get beautifully designed badass produtread more,5,0.8885,Positive
ears pain little tight anyways good body not good classy typesread more,4,-0.6679,Negative
very bad quallity verst productread more,1,-0.5849,Negative
much much better but phone call not much clear voiceread more,5,-0.2086,Negative
its amazingread more,4,0.0,Positive
supper niceread more,5,0.0,Positive
nice productread more,5,0.4215,Positive
very good productread more,5,0.4927,Positive
dont buy thisread more,1,0.0,Positive
not comfortable feel and sound quality very poorplease dont wear this gaming purposeread more,1,-0.4023,Negative
ultimate headset paisa wasoolread more,5,0.0,Positive
nice productread more,5,0.4215,Positive
very good productread more,5,0.4927,Positive
dont buy thisread more,1,0.0,Positive
not comfortable feel and sound quality very poorplease dont wear this gaming purposeread more,1,-0.4023,Negative
ultimate headset paisa wasoolread more,5,0.0,Positive
this not much better product boatafter months bluetooth connectivity becomes weak disconnect reconnect it gives us better experienceread more,3,-0.3412,Negative
very good product read more,5,0.4927,Positive
niceread more,5,0.0,Positive
sound great bass low bt earcups r pain too hardread more,3,-0.0772,Negative
super product build quality not soo good ok sound quality good i loved read more,5,0.8129,Positive
amazimg product worth priceread more,5,0.2263,Positive
best headphonesread more,4,0.6369,Positive
1good looking headphone2ears pains 15min use3worst bluetooth calling4bass good vocals not good5battery backup excellent charging averageread more,3,-0.4401,Negative
this headphone takes another world its sound quality bass extremely perfect i really like one using long time even half hour gives pain ears presses it really hurts using otherwise everything else absolutely good the problem hurtsread more,4,0.0829,Positive
nycread more,5,0.0,Positive
this product awasome i cant say product features product goodread more,5,0.0,Positive
mike prolemread more,4,0.0,Positive
after listening u feel like whole world silent u r rockingread more,5,0.3612,Positive
ear pain elastic part tightread more,2,-0.5106,Negative
super productread more,4,0.5994,Positive
good product i love products cant believe itread more,5,0.7964,Positive
great productthis headphone awesomegreat sound quality i love itread more,5,0.8519,Positive
thank flipkart giving product i like productread more,5,0.7506,Positive
best qualityread more,5,0.6369,Positive
amazing product thanks filipkert read more,5,0.7717,Positive
niceread more,4,0.0,Positive
nice headphonesread more,4,0.4215,Positive
after 4 days use l giving reviewbattery backup goodsound quality also good hear long time 50 volume bass also good not greati willl give 25 comfort headphones tight take time get comfortable themcushion quality increasedoverall great producti give 810read more,5,0.9643,Positive
awesome not appreciated designread more,5,0.3395,Positive
it really amazingread more,3,0.0,Positive
must buyread more,5,0.0,Positive
nice product super bassread more,5,0.7717,Positive
audio quality not mentionedcalling too much disturbance time callingcomfort too much ear irritation pain wearing 10 15 minread more,3,-0.8481,Negative
good productread more,5,0.4404,Positive
sound quality superb 78 hrs battery life wonderful productvalue moneyread more,5,0.8316,Positive
its good playing games mic sound game get reducedread more,4,0.5719,Positive
superb headphone good sound qualityread more,5,0.7906,Positive
v niceread more,5,0.0,Positive
great quality nice product time delivered thanks flipkartread more,5,0.8689,Positive
its super coolread more,4,0.5994,Positive
its good playing games mic sound game get reducedread more,4,0.5719,Positive
superb headphone good sound qualityread more,5,0.7906,Positive
v niceread more,5,0.0,Positive
great quality nice product time delivered thanks flipkartread more,5,0.8689,Positive
its super coolread more,4,0.5994,Positive
call connectivity poorread more,3,0.0,Positive
ok quality not good fair dealread more,3,-0.2887,Negative
this headphone nice quality it branded company boat bluetooth range connection 10 metre good range battery backup also good i like boat rockerz 400 thanks read more,5,0.9186,Positive
very good productread more,5,0.4927,Positive
goodread more,5,0.0,Positive
good product nice sound bass quality good battery backup worth money little bit tight ear light pain ear used long timeread more,4,0.7351,Positive
excellent product bass super duperbattery backup also goodread more,5,0.8225,Positive
bass excellentread more,4,0.0,Positive
very good dilevery lateread more,5,0.4927,Positive
go for itvery good productread more,5,0.4404,Positive
this headphone has extra bassfor gaming we cannot useread more,5,0.0,Positive
goodread more,5,0.0,Positive
amazing soundsread more,5,0.5859,Positive
its good i happy productread more,4,0.765,Positive
not good compare jblread more,1,-0.3412,Negative
awesome product boat price range nice sound qualityread more,5,0.7845,Positive
sound quality superb but mic rubbish mere show piece if need listen use for calling listening rubbishread more,3,0.3716,Positive
very low quality device dificalty connect device lagread more,1,-0.3384,Negative
super clear good design compatible daily use mic functionality wired wireless connectivity option highlight great oneread more,4,0.9423,Positive
nice sound qualitybassi got min 6hr battery liferead more,4,0.4215,Positive
nice headset super bass bt not recommended voice callread more,5,0.7276,Positive
overall good nice productread more,5,0.6908,Positive
nice product price range specially due wired wireless usage advantageread more,5,0.4215,Positive
the volume bass unbelievableread more,5,0.0,Positive
good product students must buyread more,4,0.4404,Positive
its awesomeok buy maximum 1300 rs i purchased 1099read more,5,0.0,Positive
value money but mic not good otherwise overall product goodread more,5,-0.3419,Negative
no words say totally amazingread more,5,-0.296,Negative
sound quality not expected headphone designtype not comfortable pressing ear head hardwe cant wear 5 10 minsit soft worst headset design type dont buy itread more,1,-0.7784,Negative
very nyc products i happy buy also sounds bass good battery backup average im satisfied productread more,5,0.8555,Positive
no clarity voice calls poor mic qualityread more,2,-0.6551,Negative
worst product i ever received problem bluetooth connectivity sound quality badread more,1,-0.7783,Negative
it fis tight to my ear the sound quality not up to the levelread more,4,0.0,Positive
awesome sound fast delivery flipkartread more,5,0.6249,Positive
superb amazingread more,5,0.6249,Positive
good product price rangeread more,5,0.4404,Positive
battery backup excellent sound quality perfect base superbread more,5,0.8126,Positive
not goodmaximum five month useread more,2,0.0,Positive
i like productread more,5,0.3612,Positive
nyccccread more,5,0.0,Positive
